,gdp,gdp,gdp,gdp,gdp,cpi,cpi,cpi,cpi,cpi
2008-03-14,132.96918873296613,134.11376197017202,126.72681249065228,134.50548056416082,120.69677596177338,142.75546152090138,145.86789119654352,100.09819404798714,122.4956511866969,130.55928766348538
2008-03-15,132.98094270114797,134.12244992364074,126.73442222866429,134.51750652873906,120.70199610169462,142.78067127271953,145.92340940844377,100.12460315935931,122.49572864928336,130.60300319206704
2008-03-16,132.99271986836885,134.13095553384565,126.74205567029571,134.5292577794737,120.70719101556358,142.8518072021185,145.95847326081935,100.13652290926044,122.48349245420685,130.65702492601568
2008-03-17,133.00442798509832,134.13925611453345,126.74974821571793,134.54096332566618,120.7123285397047,142.87421572053051,146.03957193331235,100.17397556099361,122.48054838195851,130.74401772985888
2008-03-18,133.01608348465302,134.14769957157776,126.75742229573677,134.55266133068835,120.71747244436496,142.89889903558512,146.0304457370614,100.22007112269847,122.50144793032051,130.78527521170707
2008-03-19,133.0277227727197,134.15645748904848,126.76509970355069,134.56422468646164,120.72265796570471,142.9549871925741,146.05067977817617,100.25981921759869,122.4968994124747,130.81556862942608
2008-03-20,133.03924469338634,134.1652331478515,126.77277462903695,134.57593133065424,120.72787202652835,142.95311309541518,146.11949500160924,100.29665857094065,122.48518599301995,130.86418567633524
2008-03-21,133.05097122010642,134.17437826474597,126.78042462172488,134.58749447790845,120.73313312210662,143.00019536196518,146.16511511160553,100.30613477828247,122.5034678560154,130.90668217575075
2008-03-22,133.0625799034945,134.1835493982553,126.7880602550209,134.5991154037457,120.7384192993499,143.0426847628765,146.23105403922725,100.35917556602668,122.53268383763604,130.9479564087075
2008-03-23,133.07417173024018,134.1921323546604,126.79563929569315,134.61071222229634,120.74372337205537,143.0736070497704,146.1981972999975,100.361364833952,122.55736041516613,130.99984734035087
2008-03-24,133.0858141779803,134.20042802421645,126.8031924979392,134.62219805802894,120.74904505404912,143.10178662721776,146.20637190952468,100.38179768686791,122.6047954251404,131.04155416928822
2008-03-25,133.0974587171003,134.20845110968756,126.81075625053086,134.63400028937758,120.75441637173954,143.16004514142222,146.23655704917462,100.46877653861138,122.64169876618871,131.08145329662727
2008-03-26,133.10928331747388,134.21641244588852,126.81834730912219,134.64588229072893,120.75969729863824,143.25011946463422,146.27485389176175,100.4636195098453,122.61446349229409,131.12109184717553
2008-03-27,133.1209961092445,134.2244523318623,126.82594764657456,134.6577664340005,120.76497440543127,143.25060149111565,146.29682123748816,100.51217578791596,122.63870333109577,131.1471589777318
2008-03-28,133.1328925443333,134.23240019001454,126.83351259857484,134.66950634080584,120.77021533604092,143.2940020303176,146.25289238021446,100.56394671890962,122.642525442531,131.15725358216693
2008-03-29,133.14469843795132,134.24004437401817,126.8410249887969,134.68117685021318,120.77551650201978,143.29885799863763,146.23863554542777,100.60293539475997,122.68462086619874,131.2171181546679
2008-03-30,133.15648892747055,134.24775013609278,126.84845032116267,134.6928453536916,120.78076222065323,143.34654619609861,146.28708503946893,100.66428495783536,122.71916276918915,131.31777867758365
2008-03-31,133.16840400162425,134.25543772529562,126.85593725686653,134.7044773980328,120.78592531291864,143.38781785803158,146.32723844534286,100.70637022182262,122.71539506038464,131.37772273537766
2008-04-01,133.18014411884073,134.26325398398623,126.86348373343253,134.71588100800437,120.79106279727797,143.42725081050094,146.352234972857,100.75925080887693,122.72807480139667,131.42734425982073
2008-04-02,133.19183015874313,134.2711680214461,126.87098777301222,134.72692375160398,120.7960998529754,143.50470530812487,146.38419356091276,100.7429090385325,122.76916722389078,131.49749124502833
2008-04-03,133.20348130214302,134.2790829635808,126.87860483824126,134.73792935167754,120.80099773643933,143.5379634453181,146.45910932831657,100.79487071450751,122.78015041027643,131.54562332680325
2008-04-04,133.21512869037028,134.28707996207217,126.88634848262868,134.74875322045548,120.8060182948054,143.5764794365694,146.51492037819844,100.83171455506196,122.7875808284521,131.55018467758785
2008-04-05,133.22679039621997,134.2948060780204,126.89407140605657,134.75948573891876,120.81107254780439,143.59504331687185,146.52041339917162,100.86661873121214,122.84809317091116,131.52677724716287
2008-04-06,133.23848828774058,134.3024729224753,126.9017452102285,134.77011065270983,120.81603213397999,143.58955751738023,146.5804031042596,100.88099303817737,122.85674678080116,131.5509361809257
2008-04-07,133.25021718814088,134.30967255797836,126.9094452852977,134.78046833764182,120.82114939562824,143.64920961882547,146.60192070712972,100.8942612518952,122.90857089760864,131.56692962223724
2008-04-08,133.26179639782168,134.31724802337413,126.91714532182371,134.7906114707369,120.82626734834454,143.72884536075276,146.59490046292476,100.88718765479172,122.88825141488378,131.6129850514552
2008-04-09,133.2733909796533,134.32456345612317,126.92487010487827,134.80075041737277,120.83140629773091,143.74888725252166,146.5904427990634,100.89605194863233,122.92466499047833,131.63536555916292
2008-04-10,133.28484517103627,134.33209578959378,126.93260024852042,134.81091745244703,120.83645970488107,143.80182662618714,146.61563443268668,100.88990591265207,122.9426900216443,131.6664706867199
2008-04-11,133.29634774860574,134.33932069673128,126.94028703452335,134.82116728671556,120.84160187631716,143.84302944315078,146.68271093575547,100.90656513638973,122.9638667287686,131.7153540016415
2008-04-12,133.30779031328422,134.34628012740458,126.94805389844952,134.8314508475536,120.84678038380662,143.8967239890225,146.66453890300767,100.93401995359969,123.00149391371043,131.7561627319361
2008-04-13,133.31913991850624,134.3527687892092,126.95582187682295,134.8414455695764,120.85198629339689,143.91852999222627,146.68164482366973,100.9381760145486,123.01848153121061,131.7948847554738
2008-04-14,133.33048843296743,134.3590415659659,126.96358213113665,134.85126207400188,120.8572500587612,143.9470933464154,146.64811081227938,100.94099845358292,123.07212528125353,131.86823640809675
2008-04-15,133.34182439555,134.3649419483509,126.97123851227579,134.86106174316697,120.86258447689987,144.02064054154314,146.70857831841298,100.98837000074647,123.07859447969497,131.90035037544163
2008-04-16,133.35324484290447,134.37064058986667,126.97893988358297,134.8709282711823,120.86804064463678,144.095825655237,146.73936832823034,101.00213901372656,123.07544496878914,131.93722150948582
2008-04-17,133.36443057367825,134.37634982986535,126.98657324368176,134.8808318122062,120.8734865259381,144.11062918367875,146.75947587942633,101.00726300501498,123.08557280728292,131.92480587060257
2008-04-18,133.37559096677245,134.38182536505846,126.99430687549138,134.89098291442477,120.87894344388687,144.16235564937554,146.87439224373546,101.04210136829224,123.1056023596317,132.00582041991166
2008-04-19,133.38670245399163,134.38708001945793,127.00199695185674,134.90096027563828,120.88434792951968,144.166348825496,146.8895312085312,101.05164127666617,123.10873685435382,132.02965984420354
2008-04-20,133.3979392596104,134.39246875239826,127.0096682622302,134.91098136219574,120.8897511061616,144.22302042505066,146.8780724249949,101.06515854607666,123.12151122632643,132.02123275308622
2008-04-21,133.40922416362355,134.39791596975326,127.01741764107457,134.92115246881204,120.8950900602417,144.25728187851314,146.90663013884222,101.09092285583878,123.11003592352694,132.06212278162118
2008-04-22,133.4202444410954,134.4033041648078,127.02524429376503,134.93142206042853,120.90032332252652,144.2940893237646,146.88905858920336,101.10302981498816,123.12549835925063,132.10868713258657
2008-04-23,133.43112661039163,134.40868840215194,127.03302773343881,134.94154627851233,120.90554315311319,144.3337405883455,146.9589226447786,101.11251582198254,123.1318099405606,132.18403528049708
2008-04-24,133.44203847369732,134.4140273858554,127.04084330500002,134.95147748063826,120.91085232413344,144.3679293618224,147.01244036296103,101.15173706511109,123.14421354737713,132.2058848978086
2008-04-25,133.45278408465256,134.4189162759986,127.04867487436293,134.96142095661716,120.9160883356983,144.4104110603854,147.0278216457252,101.16707088642733,123.15594456517582,132.23922627813744
2008-04-26,133.46355114612788,134.42375854180534,127.05655901534101,134.97132504288803,120.92132110635177,144.44320325584778,147.045355620637,101.18025758102489,123.18269988951586,132.29407729324032
2008-04-27,133.4742794182666,134.42836905637034,127.06447848163357,134.98101777270978,120.9266076754518,144.53289136494212,147.06713878584563,101.20466764739159,123.19696991054516,132.34670895732205
2008-04-28,133.48478471431326,134.4329322511087,127.07236232982987,134.99061365076855,120.93172568909056,144.58622126530034,147.1000421331644,101.2238366162,123.2121002659064,132.42415794631225
2008-04-29,133.49524055726891,134.43724022979833,127.08028099961518,135.0002915604195,120.93677124140793,144.63600833430937,147.15574181822126,101.2500250896816,123.22296908702953,132.45514997245758
2008-04-30,133.5055973284157,134.44142208949816,127.08811241399577,135.0098252733381,120.94186478359867,144.668842976817,147.179376519219,101.25317983483788,123.24647557120073,132.3999902466376
2008-05-01,133.51592324050694,134.44576011423302,127.09591256963382,135.01933159850194,120.94690703429671,144.7174109621591,147.22400142115902,101.2645806814391,123.25925910465398,132.42398054831335
2008-05-02,133.5262729023729,134.44988392394873,127.10377258208068,135.0290270077287,120.95192050260424,144.71330770158656,147.22452152355916,101.26869305768952,123.2694266941118,132.4798278547954
2008-05-03,133.5365721992251,134.45375208011225,127.11167657816925,135.03853028085004,120.95679829715174,144.77271558977037,147.20370012225143,101.27333381119007,123.29024890429943,132.4723170750134
2008-05-04,133.5467017114803,134.45741599631435,127.11947044210315,135.04809588363614,120.9616847115451,144.83379053594754,147.28142592614248,101.2691325283918,123.33507521129617,132.49973647571093
2008-05-05,133.5568822407897,134.46116693070067,127.12726899022526,135.05775468519562,120.96649135896979,144.81074242136594,147.33874787395845,101.28309260910261,123.33529695069495,132.52770487170199
2008-05-06,133.5670427687902,134.46501553016827,127.1350057776725,135.0673755649157,120.97133019119143,144.82920092042417,147.41736362756254,101.30641177908419,123.32068748964345,132.5726551447886
2008-05-07,133.57714527998695,134.46884594212625,127.14275605237006,135.07694397993933,120.97616331169033,144.91004008326564,147.41778878791683,101.30809847119384,123.33147526138245,132.5844236610864
2008-05-08,133.58742806060752,134.47310464740173,127.15043668026718,135.08635042598445,120.98102761835126,144.96142978592215,147.52856097513433,101.30441262564511,123.3917153488866,132.64143213207984
2008-05-09,133.5978076651315,134.477393949143,127.15821033634366,135.09573282776964,120.98587845743062,144.95958276713654,147.56810140876107,101.30013175519753,123.3952714620744,132.6867071249213
2008-05-10,133.6079536108511,134.4815750834551,127.16590911649014,135.10498998783777,120.99075377387068,145.05271191746814,147.5988481391917,101.31656942956575,123.41474985044317,132.67748834789825
2008-05-11,133.6181916638987,134.48578413979467,127.17356148231512,135.1141501674996,120.99571846478317,145.06016885301148,147.6288580388962,101.33946086174231,123.406076430436,132.69236581159615
2008-05-12,133.6285621426406,134.49035831539481,127.1812207293397,135.12324319369256,121.00051352148732,145.0968632322672,147.65621824736033,101.34879263696635,123.41908896531233,132.70432339780623
2008-05-13,133.6388554340776,134.49431611248338,127.18893190416226,135.1322350238779,121.00543034696068,145.08264497437256,147.59716743485376,101.36723394863459,123.45515203356946,132.69888408480102
2008-05-14,133.6491889707624,134.49787855017559,127.19666515290297,135.14152349683695,121.01011944026722,145.13931145350705,147.62145551552717,101.39397793835009,123.48465965230146,132.68224139676983
2008-05-15,133.65945547272133,134.50125390019886,127.20437138209849,135.15082339130143,121.0147211107212,145.13914765178626,147.64361036054083,101.39701258342068,123.50091383661328,132.70781077576387
2008-05-16,133.6697494299551,134.50468673118542,127.2120258606144,135.15998837697978,121.01920708378192,145.21470398037562,147.68264819495124,101.38333355412814,123.5524342508952,132.68195108298016
2008-05-17,133.6799585953308,134.50798192501463,127.21974010776452,135.16920877377336,121.02376241525175,145.2459637699063,147.69409274388454,101.39958222065292,123.56486947419128,132.68138687917005
2008-05-18,133.6900491205264,134.51118637975398,127.22734149461105,135.1783173337858,121.0283383403205,145.318331834679,147.72317075284843,101.4116405062334,123.54438006109497,132.67123852761145
2008-05-19,133.6999030742895,134.51466692581582,127.23500013075635,135.18744856317005,121.03294028967741,145.37154819151894,147.71751919711218,101.43138731642877,123.5561333614572,132.7189052091547
2008-05-20,133.70968874367216,134.517843726938,127.24273302776128,135.19636359657977,121.03747748173562,145.40642603607895,147.76411375704802,101.44741870830194,123.5763592210113,132.72081947775806
2008-05-21,133.71945899907095,134.52108624172914,127.25044770844224,135.20523792445903,121.0419065178351,145.4009974149245,147.7840204816206,101.46789023755208,123.55637793931541,132.7302179565492
2008-05-22,133.72918158870084,134.5241073707461,127.25816511095555,135.2141662660194,121.04633101632962,145.37553987498424,147.7914679136731,101.49898664702937,123.55175752424873,132.72948810418552
2008-05-23,133.7388549863348,134.52718684052152,127.26578369685943,135.22272119090655,121.0508391681176,145.39059608931748,147.74157142432276,101.51421955498235,123.60796117355437,132.74805848467437
2008-05-24,133.74856539974326,134.5305602473515,127.27344863269852,135.2311491668185,121.05544478746774,145.40313320519547,147.78912028035546,101.50967987836871,123.62188329701901,132.74890547177844
2008-05-25,133.75807222328967,134.53344916978793,127.28113206170197,135.23961145034093,121.05990546680336,145.4239334033158,147.822672036419,101.49153354247665,123.60227450109052,132.7115868053875
2008-05-26,133.76757742585076,134.53622523844254,127.28876298208787,135.24798448918773,121.06433148829056,145.42808374562208,147.801545159295,101.47655306707517,123.62658751779944,132.73727369662086
2008-05-27,133.77714310519045,134.53876080635192,127.29641366865087,135.25618400090272,121.06892618935312,145.4297596738802,147.7917547669394,101.48692900247582,123.64894141170521,132.77205608602702
2008-05-28,133.7867823873735,134.54113890933948,127.30404620853665,135.26419896188287,121.07332739556726,145.44098512364874,147.74294354807245,101.49353523315942,123.67102006361277,132.7645122368865
2008-05-29,133.79618087741488,134.5435906005546,127.31155472623003,135.27219461553324,121.0778014462753,145.48497873046912,147.71052608305618,101.52033376109414,123.7216089759311,132.80709496504306
2008-05-30,133.80570477666257,134.54584463558393,127.31908683201809,135.28014895386474,121.08227426980486,145.512162389181,147.70434534940924,101.54805386031828,123.77370305356429,132.86531895474013
2008-05-31,133.81511868451872,134.5478056098663,127.32661742842082,135.288027775629,121.086856776277,145.56374707622223,147.74537209997987,101.55180759575637,123.80883366046676,132.9018557698445
2008-06-01,133.82444154905957,134.54956958315287,127.33405926038024,135.2960754512184,121.09135951731565,145.58807782358588,147.74242884773662,101.52186626070134,123.7982657884507,132.86376555430837
2008-06-02,133.83378508455914,134.55125899177585,127.3414543195613,135.304073689478,121.09572848248149,145.58430287193835,147.75293661158662,101.56183711532795,123.83825151205299,132.91652476150222
2008-06-03,133.8432144810725,134.55272646750475,127.348861553962,135.31199091729266,121.10009067979558,145.64528352994182,147.787305417572,101.56347396850701,123.88465972571345,132.93313716451223
2008-06-04,133.85257903799314,134.55399717809055,127.35631823970124,135.32002674803647,121.1043888842999,145.7195963251307,147.79461505487802,101.57271895869259,123.86810599839376,132.93884487385284
2008-06-05,133.86199501497302,134.55490567541267,127.36373998976711,135.327987970526,121.10865497620354,145.78172136528536,147.78066264014177,101.5421374288791,123.8577049769649,132.95083032046483
2008-06-06,133.8716580301029,134.555831914174,127.37107556004945,135.33589708023874,121.11294288611612,145.76805009942206,147.78813833749493,101.54641459041316,123.87749304136337,132.97873513883718
2008-06-07,133.88140862147293,134.55658177892568,127.37835446659702,135.34379911647767,121.11717923473262,145.7825980805336,147.71589445292625,101.54783394373673,123.88421983910442,132.98436691510227
2008-06-08,133.8910174000692,134.55716386634174,127.38565142243615,135.35160280692807,121.12138007288851,145.7934058719466,147.70842459157964,101.54188657759725,123.93162933170693,132.9970020827469
2008-06-09,133.90033319942066,134.55770537250012,127.39286160196094,135.3592707534559,121.12558898501906,145.77883353097886,147.68094903541405,101.53692766020237,123.94573605445375,132.93063163069294
2008-06-10,133.9098042469186,134.5583696677601,127.40008834429564,135.36686359538925,121.12963140558719,145.79823964526403,147.71344763812723,101.54112340489998,123.92941347723249,132.93354386782977
2008-06-11,133.9193514810656,134.55920720531597,127.40723738828179,135.3745169872058,121.13365552350024,145.81706479497834,147.7237003641611,101.56461798857617,123.92385553768872,132.95428454259002
2008-06-12,133.92897221458622,134.55969558211171,127.41432093650025,135.3821052495287,121.1376616083361,145.8574377154454,147.73962015135075,101.54994097969808,123.91070571090077,132.9600065232703
2008-06-13,133.93831832158128,134.56003519667186,127.4213757767039,135.38962388665004,121.14165375249388,145.83575066772937,147.78955478434082,101.59423906874451,123.90322972496836,132.95636432153722
2008-06-14,133.94774255135252,134.56036378394745,127.42842584373686,135.39704709939124,121.14566808721797,145.83193517591658,147.7977582852279,101.57987353656407,123.87330482497484,132.90877422366702
2008-06-15,133.9569980341077,134.56065891798363,127.43545860733234,135.4042250712826,121.14968895188744,145.82879198439116,147.8247690155194,101.59725535199652,123.87317521433822,132.95053231509817
2008-06-16,133.96615322893382,134.5604404986065,127.44253884859414,135.41129580449123,121.15363995608422,145.82106465382145,147.88775669604166,101.59874842914579,123.87217017176629,132.92526673474828
2008-06-17,133.9753643688072,134.56019412755134,127.44954680633377,135.41826835679274,121.1576444859909,145.80324820639086,147.87675992824913,101.60317362942052,123.89103604890111,132.91821683954606
2008-06-18,133.9845014321487,134.56007406180103,127.45650224474518,135.42533084935334,121.16167238950578,145.77547170170004,147.84038498699735,101.63848989231988,123.87710122524254,132.9233694094811
2008-06-19,133.99353141809382,134.5601022414099,127.4633697822714,135.43210561628078,121.16557007436766,145.7764052699616,147.85555693217182,101.65987705028708,123.87462771242478,132.88656324014448
2008-06-20,134.0022835412622,134.5600398601546,127.47022202615936,135.43895013566274,121.16955534377914,145.7627248696488,147.86623627446545,101.6524541732948,123.86723058257442,132.93959246209224
2008-06-21,134.01119064922273,134.55981889259718,127.47705623438969,135.44561041712063,121.1736363984201,145.80000131087374,147.87457747349742,101.66904360358002,123.82624189329503,132.95540571585494
2008-06-22,134.02007672419333,134.5596884485885,127.48389097517281,135.45215819846564,121.17755109227299,145.82701991799377,147.82024487936044,101.67417752139698,123.82624489131076,132.9554469404491
2008-06-23,134.02870302812556,134.55934350347712,127.4907086185321,135.45875565938005,121.18138309975964,145.8407760668411,147.8285909664886,101.71672272463692,123.78334721609144,132.92738125319906
2008-06-24,134.0373457319965,134.55853309976087,127.49748217417265,135.4652123794241,121.18517999952614,145.80804600508804,147.8713255589116,101.75989737837091,123.77964272805053,132.92883835580443
2008-06-25,134.04596025778133,134.55740645988,127.50419049847297,135.47182207288762,121.18898293199216,145.85273187372638,147.91220712652424,101.77241714720981,123.80128965451424,132.93766231869833
2008-06-26,134.05450505736124,134.55610165959868,127.51092378195126,135.47852889691657,121.19273560902093,145.88667940276096,147.94131186276726,101.78052479790321,123.79640579342212,132.98166452046001
2008-06-27,134.06300918873796,134.55484454285354,127.51760336883446,135.48499587257905,121.19648040477533,145.83102596373845,147.8928064215106,101.75419121899982,123.81277031241824,132.99741191742902
2008-06-28,134.07133540809903,134.55330189375422,127.5243710818593,135.49100190334104,121.20024664255064,145.8403028571103,147.91294142193829,101.74302300253031,123.812677689423,133.00214134225615
2008-06-29,134.07941094320537,134.55134190524743,127.53113372060194,135.49672211834968,121.20391386794685,145.79950849730517,147.9186429436662,101.763801785686,123.80367715550013,132.97675141981722
2008-06-30,134.0873846534915,134.54935514160184,127.53786291631158,135.50233310802466,121.20748369595567,145.8053581270917,147.89700651075836,101.77140593200976,123.78541500487849,132.99039835416357
2008-07-01,134.09538337642437,134.54759494558837,127.54460952286969,135.50791064346936,121.21094270165229,145.77695611750144,147.8488301387727,101.78716697297995,123.75475086563661,132.9548618073752
2008-07-02,134.10346686539484,134.54555304055046,127.55126448891582,135.51332967890707,121.2144602408734,145.76399509914253,147.86402462624187,101.78779765213159,123.73960644117719,132.9501971668217
2008-07-03,134.11144830852672,134.54323559637257,127.5578559739371,135.51870286117742,121.21785964629008,145.73715319091153,147.916179229773,101.79282156680567,123.7551617769004,132.92909438174001
2008-07-04,134.11936058317616,134.5407541506967,127.5643215845257,135.52428963536397,121.22124500134596,145.7767838003109,147.83473473257848,101.7850060681496,123.75929378344522,132.9558424301089
2008-07-05,134.1271769059169,134.5379595021292,127.57069381932702,135.5296024073168,121.22459257820788,145.76435212727057,147.899465750057,101.8058898261711,123.74700979826918,132.91869879713013
2008-07-06,134.1349089165349,134.53500660452005,127.57693451631891,135.53473089875473,121.22780044343138,145.71549089243612,147.85048573966938,101.81883319707353,123.7666352469331,132.8736673655585
2008-07-07,134.14255415095062,134.5320510622035,127.58311929371438,135.53980183062973,121.23084275231808,145.66706767319752,147.94689263398672,101.82326765898696,123.77008338372913,132.88351779765603
2008-07-08,134.14993685642648,134.52921212832413,127.58926345943311,135.5449453094955,121.23379039425807,145.62330702944993,147.95244109577413,101.83173342513756,123.78658442804132,132.8998027701749
2008-07-09,134.15719213051878,134.52652490339239,127.5954223640406,135.55012941932108,121.23664261815742,145.63769539017542,148.03919967251005,101.85847574927115,123.78462890971835,132.9138402100716
2008-07-10,134.16446667963132,134.5236400664708,127.6015041314139,135.5551747388297,121.23956999520551,145.59252452632728,148.0561897108593,101.8675880472838,123.75830002190257,132.86726744730854
2008-07-11,134.17167860055784,134.52081794670644,127.60748997511709,135.56011836494704,121.24249667684435,145.5975622286648,148.0888269647776,101.90596090316485,123.7072700773674,132.88632874422646
2008-07-12,134.17870741774226,134.51742633037367,127.61342970974357,135.56477811101365,121.24538926577988,145.6189027301648,148.13573800810187,101.89442600711813,123.6748400567284,132.88504895070335
2008-07-13,134.1859634713412,134.51411986996035,127.61929047933073,135.56928431416756,121.24827229809472,145.6354070372981,148.1339081490275,101.88011294128506,123.64638788428785,132.88972150371535
2008-07-14,134.19324521783253,134.51081836415412,127.62515228015393,135.57375908317036,121.25106259308345,145.64201072907454,148.14711225461676,101.86962615878315,123.6450623752432,132.88950242011651
2008-07-15,134.20031893970628,134.50739230117892,127.63106089632703,135.57825565236493,121.25388909236409,145.6511339574148,148.1902752768627,101.84754433075449,123.68042505940649,132.94214467063892
2008-07-16,134.20733731803801,134.50391498798416,127.63698280879859,135.58267942501183,121.256776297359,145.61517404923651,148.17145589880514,101.83656346316702,123.71877220062036,132.93867035044215
2008-07-17,134.21431080600524,134.50070089284623,127.64293438722147,135.58666052015744,121.2596372991357,145.5663206926068,148.20268666169977,101.86143214250303,123.7386498513001,132.9388048227187
2008-07-18,134.22110470106193,134.4973138172158,127.6488996694816,135.5908386750624,121.26246491616133,145.52754003302374,148.2765490594625,101.86650888813726,123.71152460682511,132.94118635294353
2008-07-19,134.22789045147252,134.49387249341206,127.65487579510763,135.5947656325107,121.26522265267013,145.5144586021269,148.32684361948648,101.85102656957332,123.70824693812867,133.016149475034
2008-07-20,134.2346918071624,134.49034102970256,127.66084567667264,135.59866066326654,121.26787135378044,145.49465923008316,148.36612572745202,101.79747201223616,123.71741457034885,132.96926762410405
2008-07-21,134.24150770001575,134.48670322591906,127.66683870568677,135.60244088962003,121.27035846892066,145.4289962176046,148.40281632661433,101.81089658921488,123.71972397553199,132.9860948316436
2008-07-22,134.2482331372058,134.4828048417475,127.67282475868664,135.60627488470357,121.27272626338193,145.45616417305314,148.43898328762648,101.83645807031677,123.71010138882185,133.00985404911208
2008-07-23,134.254826403453,134.47899913156598,127.67877696588056,135.60998670618062,121.2751759496687,145.43317603516496,148.4742820553908,101.83628043645922,123.71595502486676,133.0099827185778
2008-07-24,134.2612362232744,134.4751634789437,127.68463883536366,135.61361619341938,121.27765978472308,145.46082887451252,148.45313300301714,101.8416153637527,123.71186311260712,132.99912961951318
2008-07-25,134.2673645891818,134.47142578983352,127.69049971543711,135.6170694909573,121.28006728157673,145.38673435135212,148.57991606477074,101.84603472059007,123.66841694570562,133.02961087428898
2008-07-26,134.27326734486638,134.46767833947249,127.69621486882328,135.6202797994474,121.28240062284516,145.34332331162173,148.64008214713954,101.84654996270999,123.65935259436817,133.0188595853914
2008-07-27,134.27906726888398,134.4635004520456,127.70182901390024,135.62338954543077,121.28472349182199,145.34488349601025,148.66550541639077,101.86589452581104,123.65682287244967,132.98619869970173
2008-07-28,134.2849148897965,134.45863748755602,127.7073019990183,135.62649057515824,121.28688236200804,145.311663278372,148.72134059264795,101.8786140857135,123.66026140003237,133.0121037840835
2008-07-29,134.29052118454385,134.45409961317807,127.71274734921059,135.62958461768693,121.28905856038254,145.32102261513208,148.71229418513317,101.89005133843746,123.67107080358913,133.01315489579324
2008-07-30,134.29633884120298,134.44909583374357,127.7181112142718,135.63264075652575,121.2912309182407,145.29762133210215,148.65310257212096,101.88203755359484,123.69542284798929,133.04316199782303
2008-07-31,134.3022624492669,134.4441206832191,127.72353550453956,135.63540192054768,121.29332324206196,145.25724442676213,148.68371260768185,101.86250861968844,123.66583768253354,133.0413562880227
2008-08-01,134.30834082329957,134.43911540866344,127.7289797717648,135.63812423351465,121.29526377675025,145.26838638943897,148.6968751554037,101.8502399862309,123.67348314816768,133.0187995824879
2008-08-02,134.3143629491196,134.4341098009306,127.73434685316151,135.64085653628368,121.29709076001,145.2473979113263,148.7731792440329,101.86408573871982,123.63537448724378,133.01100439985132
2008-08-03,134.32026772118957,134.42877533402117,127.73962288059292,135.64352516445732,121.29886491285936,145.17167338271562,148.81651140062152,101.89224375318878,123.64002196124859,133.01158921817034
2008-08-04,134.32615214910732,134.42306455805922,127.7448345489168,135.6460714436299,121.30060843343185,145.18785218793053,148.77255580179295,101.90142852413052,123.58864812659674,133.0105753739355
2008-08-05,134.33184401031411,134.41746633271683,127.75002501206018,135.64878478913113,121.30223728043964,145.16096908359822,148.80006422591543,101.86945226858435,123.59862149852994,132.99286821013433
2008-08-06,134.33748769523237,134.41180744869465,127.75510907276067,135.65152279411848,121.30390433213977,145.12199340402003,148.799131185005,101.83432787332352,123.63310376530428,132.97627733926356
2008-08-07,134.343003775075,134.40620798033197,127.76014835865102,135.65419306495778,121.3055162163678,145.08281089091176,148.73389890755928,101.85832205925581,123.65241383786554,132.9971551855222
2008-08-08,134.34819399473363,134.4003805215225,127.76507106376704,135.6568007304846,121.30702281704383,145.0099313279908,148.7727423883787,101.89002961263708,123.62745474061238,133.0112623173575
2008-08-09,134.35340481045742,134.39430972500557,127.76993704699649,135.65898627656892,121.30851105382031,145.0240491066066,148.80008454665042,101.89347250682938,123.5938866013697,133.02557691441524
2008-08-10,134.35866073639238,134.38802653460186,127.77478865167362,135.6610750501057,121.30995916647908,144.99748952509972,148.77981117699036,101.89787110213344,123.57187130888231,132.9852508327669
2008-08-11,134.36392075162493,134.38178381177693,127.7796400345547,135.66305373761884,121.3113335343502,145.0115975584114,148.77761945059396,101.90243124495996,123.56483410404046,132.95534025557313
2008-08-12,134.36916360473788,134.37534654262964,127.78445862716461,135.66491921360995,121.3125945910251,144.981957559053,148.75898358323593,101.89922913327736,123.53224179461047,132.93561194254949
2008-08-13,134.37437920038707,134.36922625632545,127.78919093977984,135.66675397893195,121.3137855376066,144.96694336120254,148.7670278268002,101.90423417911705,123.52985505736876,132.89190247745387
2008-08-14,134.37957375037283,134.36316797296604,127.7938998486064,135.66852175577313,121.31478644842187,144.95505097802095,148.78476459348613,101.91970344703722,123.52979567818186,132.86967347796045
2008-08-15,134.38483798379042,134.35680606460153,127.79855430862388,135.6700996002111,121.31572985779597,144.90651928970144,148.8085794848729,101.93929725627234,123.53125639222247,132.83684792804735
2008-08-16,134.38988791298507,134.35027298041834,127.80323846209701,135.67151198829632,121.31652580698693,144.86519301609832,148.81037598939378,101.9491534233104,123.55324042897038,132.79277972042132
2008-08-17,134.3947312642067,134.3437659398007,127.80780053435794,135.67278861003493,121.31721894794565,144.81870408034692,148.7886216043268,101.94581848596836,123.53134503267214,132.76812594899332
2008-08-18,134.39936419601634,134.33730501119484,127.81233037779629,135.67410231977235,121.31786744794663,144.8003073154981,148.801413388924,101.96347132437322,123.52879569746631,132.71875715150122
2008-08-19,134.40382060514517,134.3305622282278,127.81686765729414,135.6753195837533,121.31850387248693,144.80068997900193,148.81964826128532,101.97121840403702,123.51908004748243,132.6744686921775
2008-08-20,134.4080063309664,134.32419101405955,127.82130425547702,135.67624657187466,121.31922112549032,144.7320557586478,148.80878437164856,101.94894299987925,123.4962149690558,132.63277456249224
